unicode,chars,vietnamese,meanings
"5AC2","嫂","dâu","(td Nôm chưa có nội dung)"
"5AC2","嫂","tẩu","(td Nôm chưa có nội dung)"
"5AC9","嫉","tật","(td Nôm chưa có nội dung)"
"5ACC","嫌","hèm","(td Nôm chưa có nội dung)"
"5ACC","嫌","hiềm","(td Nôm chưa có nội dung)"
"5AD4","嫔","tần","(td Nôm chưa có nội dung)"
"5AD6","嫖","phèo","(td Nôm chưa có nội dung)"
"5AD6","嫖","phếu","(td Nôm chưa có nội dung)"
"5AD6","嫖","phiêu","(td Nôm chưa có nội dung)"
"5AD7","嫗","ẩu","(td Nôm chưa có nội dung)"
"5AD8","嫘","luy","(td Nôm chưa có nội dung)"
"5ADA","嫚","mạn","(td Nôm chưa có nội dung)"
"5AE1","嫡","đích","(td Nôm chưa có nội dung)"
"5AE3","嫣","yên","(td Nôm chưa có nội dung)"
"5AE6","嫦","thường","(td Nôm chưa có nội dung)"
"5AE7","嫧","nợ","(td Nôm chưa có nội dung)"
"5AE8","嫨","nần","(td Nôm chưa có nội dung)"
"5AE9","嫩","non","(td Nôm chưa có nội dung)"
"5AE9","嫩","nộn","(td Nôm chưa có nội dung)"
"5AF5","嫵","vũ","(td Nôm chưa có nội dung)"
"5AF7","嫷","rể","(td Nôm chưa có nội dung)"
"5AFB","嫻","nhàn","(td Nôm chưa có nội dung)"
"5B08","嬈","nhiêu","(td Nôm chưa có nội dung)"
"5B09","嬉","hi","(td Nôm chưa có nội dung)"
"5B0B","嬋","thiền","(td Nôm chưa có nội dung)"
"5B0B","嬋","thuyền","(td Nôm chưa có nội dung)"
"5B0C","嬌","kiều","(td Nôm chưa có nội dung)"
"5B16","嬖","bế","(td Nôm chưa có nội dung)"
"5B17","嬗","thiện","(td Nôm chưa có nội dung)"
"5B19","嬙","tường","(td Nôm chưa có nội dung)"
"5B2A","嬪","tần","(td Nôm chưa có nội dung)"
"5B2D","嬭","nãi","(td Nôm chưa có nội dung)"
"5B30","嬰","anh","(td Nôm chưa có nội dung)"
"5B37","嬷","ma","(td Nôm chưa có nội dung)"
"5B38","嬸","thẩm","(td Nôm chưa có nội dung)"
"5B38","嬸","thím","(td Nôm chưa có nội dung)"
"5B38","嬸","xẩm","(td Nôm chưa có nội dung)"
"5B3E","嬾","lãn","(td Nôm chưa có nội dung)"
"5B40","孀","sương","(td Nôm chưa có nội dung)"
"5B43","孃","nương","(td Nôm chưa có nội dung)"
"5B4C","孌","luyến","(td Nôm chưa có nội dung)"
"5B50","子","tí","(td Nôm chưa có nội dung)"
"5B50","子","tở","(td Nôm chưa có nội dung)"
"5B50","子","tử","(td Nôm chưa có nội dung)"
"5B51","孑","két","(td Nôm chưa có nội dung)"
"5B54","孔","hỏng","(td Nôm chưa có nội dung)"
"5B54","孔","hổng","(td Nôm chưa có nội dung)"
"5B54","孔","khổng","(td Nôm chưa có nội dung)"
"5B54","孔","khủng","(td Nôm chưa có nội dung)"
"5B55","孕","dằng","(td Nôm chưa có nội dung)"
"5B55","孕","dửng","(td Nôm chưa có nội dung)"
"5B55","孕","dựng","(td Nôm chưa có nội dung)"
"5B55","孕","rặng","(td Nôm chưa có nội dung)"
"5B57","字","tợ","(td Nôm chưa có nội dung)"
"5B57","字","tự","(td Nôm chưa có nội dung)"
"5B58","存","dòn","(td Nôm chưa có nội dung)"
"5B58","存","ròn","(td Nôm chưa có nội dung)"
"5B58","存","sòn","(td Nôm chưa có nội dung)"
"5B58","存","tòn","(td Nôm chưa có nội dung)"
"5B58","存","tồn","(td Nôm chưa có nội dung)"
"5B59","孙","tôn","(td Nôm chưa có nội dung)"
"5B5A","孚","phu","(td Nôm chưa có nội dung)"
"5B5A","孚","phù","(td Nôm chưa có nội dung)"
"5B5B","孛","bột","(td Nôm chưa có nội dung)"
"5B5B","孛","bụt","(td Nôm chưa có nội dung)"
"5B5B","孛","vút","(td Nôm chưa có nội dung)"
"5B5C","孜","tư","(td Nôm chưa có nội dung)"
"5B5D","孝","hếu","(td Nôm chưa có nội dung)"
"5B5D","孝","hiếu","(td Nôm chưa có nội dung)"
"5B5F","孟","mạnh","(td Nôm chưa có nội dung)"
"5B63","季","cuối","(td Nôm chưa có nội dung)"
"5B63","季","quí","(td Nôm chưa có nội dung)"
"5B63","季","quỳ","(td Nôm chưa có nội dung)"
"5B64","孤","co","(td Nôm chưa có nội dung)"
"5B64","孤","cô","(td Nôm chưa có nội dung)"
"5B64","孤","côi","(td Nôm chưa có nội dung)"
"5B64","孤","go","(td Nôm chưa có nội dung)"
"5B64","孤","gò","(td Nôm chưa có nội dung)"
"5B65","孥","noa","(td Nôm chưa có nội dung)"
"5B65","孥","nua","(td Nôm chưa có nội dung)"
"5B66","学","học","(td Nôm chưa có nội dung)"
"5B69","孩","hài","(td Nôm chưa có nội dung)"
"5B69","孩","hời","(td Nôm chưa có nội dung)"
"5B6A","孪","loan","(td Nôm chưa có nội dung)"
"5B6B","孫","cháu","(td Nôm chưa có nội dung)"
"5B6B","孫","tôn","(td Nôm chưa có nội dung)"
"5B6B","孫","tun","(td Nôm chưa có nội dung)"
"5B6C","孬","nao","(td Nôm chưa có nội dung)"
"5B71","孱","sàn","(td Nôm chưa có nội dung)"
"5B73","孳","tư","(td Nôm chưa có nội dung)"
"5B78","學","học","(td Nôm chưa có nội dung)"
"5B78","學","hục","(td Nôm chưa có nội dung)"
"5B7A","孺","nhọ","(td Nôm chưa có nội dung)"
"5B7A","孺","nhụ","(td Nôm chưa có nội dung)"
"5B7D","孽","nghiệt","(td Nôm chưa có nội dung)"
"5B7F","孿","loan","(td Nôm chưa có nội dung)"
"5B80","宀","miên","(td Nôm chưa có nội dung)"
"5B81","宁","ninh","(td Nôm chưa có nội dung)"
"5B81","宁","trữ","(td Nôm chưa có nội dung)"
"5B82","宂","nhũng","(td Nôm chưa có nội dung)"
"5B83","它","dà","(td Nôm chưa có nội dung)"
"5B83","它","đà","(td Nôm chưa có nội dung)"
"5B83","它","tha","(td Nôm chưa có nội dung)"
"5B84","宄","quỹ","(td Nôm chưa có nội dung)"
"5B85","宅","trạch","(td Nôm chưa có nội dung)"
"5B87","宇","vò","(td Nôm chưa có nội dung)"
"5B87","宇","võ","(td Nôm chưa có nội dung)"
"5B87","宇","vũ","(td Nôm chưa có nội dung)"
"5B88","守","thú","(td Nôm chưa có nội dung)"
"5B88","守","thủ","(td Nôm chưa có nội dung)"
"5B89","安","an","(td Nôm chưa có nội dung)"
"5B89","安","yên","(td Nôm chưa có nội dung)"
"5B8B","宋","tống","(td Nôm chưa có nội dung)"
"5B8C","完","hoàn","(td Nôm chưa có nội dung)"
"5B8F","宏","hoãng","(td Nôm chưa có nội dung)"
"5B93","宓","mật","(td Nôm chưa có nội dung)"
"5B95","宕","đãng","(td Nôm chưa có nội dung)"
"5B97","宗","tôn","(td Nôm chưa có nội dung)"
"5B97","宗","tong","(td Nôm chưa có nội dung)"
"5B97","宗","tông","(td Nôm chưa có nội dung)"
"5B97","宗","tung","(td Nôm chưa có nội dung)"
"5B98","官","quan","(td Nôm chưa có nội dung)"
"5B99","宙","trụ","(td Nôm chưa có nội dung)"
"5B9A","定","định","(td Nôm chưa có nội dung)"
"5B9B","宛","uyển","(td Nôm chưa có nội dung)"
"5B9C","宜","nghe","(td Nôm chưa có nội dung)"
"5B9C","宜","nghi","(td Nôm chưa có nội dung)"
"5B9C","宜","ngơi","(td Nôm chưa có nội dung)"
"5B9D","宝","bảo","(td Nôm chưa có nội dung)"
"5B9D","宝","báu","(td Nôm chưa có nội dung)"
"5B9D","宝","bửu","(td Nôm chưa có nội dung)"
"5B9E","实","thật","(td Nôm chưa có nội dung)"
"5B9E","实","thiệt","(td Nôm chưa có nội dung)"
"5B9E","实","thực","(td Nôm chưa có nội dung)"
"5BA1","审","thẩm","(td Nôm chưa có nội dung)"
"5BA2","客","khách","(td Nôm chưa có nội dung)"
"5BA3","宣","tuyên","(td Nôm chưa có nội dung)"
"5BA4","室","thất","(td Nôm chưa có nội dung)"
"5BA5","宥","hựu","(td Nôm chưa có nội dung)"
"5BA6","宦","hoạn","(td Nôm chưa có nội dung)"
"5BAA","宪","hiến","(td Nôm chưa có nội dung)"
"5BAB","宫","cung","(td Nôm chưa có nội dung)"
"5BAE","宮","cung","(td Nôm chưa có nội dung)"
"5BB0","宰","tể","(td Nôm chưa có nội dung)"
"5BB0","宰","tỉa","(td Nôm chưa có nội dung)"
"5BB3","害","hại","(td Nôm chưa có nội dung)"
"5BB4","宴","yến","(td Nôm chưa có nội dung)"
"5BB5","宵","tiêu","(td Nôm chưa có nội dung)"
"5BB6","家","gia","(td Nôm chưa có nội dung)"
"5BB6","家","nhà","(td Nôm chưa có nội dung)"
"5BB8","宸","thần","(td Nôm chưa có nội dung)"
"5BB9","容","dong","(td Nôm chưa có nội dung)"
"5BB9","容","dung","(td Nôm chưa có nội dung)"
"5BB9","容","gióng","(td Nôm chưa có nội dung)"
"5BB9","容","giông","(td Nôm chưa có nội dung)"
"5BB9","容","ròng","(td Nôm chưa có nội dung)"
"5BB9","容","rông","(td Nôm chưa có nội dung)"
"5BB9","容","rung","(td Nôm chưa có nội dung)"
"5BBE","宾","tân","(td Nôm chưa có nội dung)"
"5BBF","宿","tú","(td Nôm chưa có nội dung)"
"5BBF","宿","túc","(td Nôm chưa có nội dung)"
"5BC2","寂","tịch","(td Nôm chưa có nội dung)"
"5BC3","寃","oan","(td Nôm chưa có nội dung)"
"5BC4","寄","gửi","(td Nôm chưa có nội dung)"
"5BC4","寄","ké","(td Nôm chưa có nội dung)"
"5BC4","寄","kí","(td Nôm chưa có nội dung)"
"5BC5","寅","dàn","(td Nôm chưa có nội dung)"
"5BC5","寅","dần","(td Nôm chưa có nội dung)"
"5BC5","寅","dăng","(td Nôm chưa có nội dung)"
"5BC5","寅","dằng","(td Nôm chưa có nội dung)"
"5BC5","寅","dờn","(td Nôm chưa có nội dung)"
"5BC5","寅","dợn","(td Nôm chưa có nội dung)"
"5BC5","寅","giần","(td Nôm chưa có nội dung)"
"5BC5","寅","lần","(td Nôm chưa có nội dung)"
"5BC5","寅","nhớn","(td Nôm chưa có nội dung)"
"5BC5","寅","rần","(td Nôm chưa có nội dung)"
"5BC5","寅","rờn","(td Nôm chưa có nội dung)"
"5BC6","密","mất","(td Nôm chưa có nội dung)"
"5BC6","密","mật","(td Nôm chưa có nội dung)"
"5BC7","寇","kháu","(td Nôm chưa có nội dung)"
"5BC7","寇","khấu","(td Nôm chưa có nội dung)"
"5BCC","富","phú","(td Nôm chưa có nội dung)"
"5BD0","寐","mị","(td Nôm chưa có nội dung)"
"5BD2","寒","hàn","(td Nôm chưa có nội dung)"
"5BD3","寓","ngụ","(td Nôm chưa có nội dung)"
"5BD4","寔","thiệt","(td Nôm chưa có nội dung)"
"5BD4","寔","thực","(td Nôm chưa có nội dung)"
"5BD8","寘","trí","(td Nôm chưa có nội dung)"
"5BDD","寝","tẩm","(td Nôm chưa có nội dung)"
"5BDE","寞","mịch","(td Nôm chưa có nội dung)"
"5BDF","察","sát","(td Nôm chưa có nội dung)"
"5BDF","察","xét","(td Nôm chưa có nội dung)"
"5BE0","寠","lũ","(td Nôm chưa có nội dung)"
"5BE1","寡","goá","(td Nôm chưa có nội dung)"
"5BE1","寡","quả","(td Nôm chưa có nội dung)"
"5BE2","寢","tẩm","(td Nôm chưa có nội dung)"
"5BE4","寤","ngộ","(td Nôm chưa có nội dung)"
"5BE5","寥","liêu","(td Nôm chưa có nội dung)"
"5BE6","實","thật","(td Nôm chưa có nội dung)"
"5BE6","實","thiệt","(td Nôm chưa có nội dung)"
"5BE6","實","thực","(td Nôm chưa có nội dung)"
"5BE7","寧","ninh","(td Nôm chưa có nội dung)"
"5BE8","寨","trại","(td Nôm chưa có nội dung)"
"5BE9","審","thắm","(td Nôm chưa có nội dung)"
"5BE9","審","thẫm","(td Nôm chưa có nội dung)"
"5BE9","審","thẩm","(td Nôm chưa có nội dung)"
"5BEB","寫","giã","(td Nôm chưa có nội dung)"
"5BEB","寫","tả","(td Nôm chưa có nội dung)"
"5BEC","寬","khoan","(td Nôm chưa có nội dung)"
"5BEC","寬","khoăn","(td Nôm chưa có nội dung)"
"5BEE","寮","lều","(td Nôm chưa có nội dung)"
"5BEE","寮","liêu","(td Nôm chưa có nội dung)"
"5BF0","寰","hoàn","(td Nôm chưa có nội dung)"
"5BF3","寳","bảo","(td Nôm chưa có nội dung)"
"5BF5","寵","sổng","(td Nôm chưa có nội dung)"
"5BF5","寵","sũng","(td Nôm chưa có nội dung)"
"5BF5","寵","sủng","(td Nôm chưa có nội dung)"
"5BF6","寶","bảo","(td Nôm chưa có nội dung)"
"5BF6","寶","báu","(td Nôm chưa có nội dung)"
"5BF6","寶","bửu","(td Nôm chưa có nội dung)"
"5BF8","寸","dón","(td Nôm chưa có nội dung)"
"5BF8","寸","són","(td Nôm chưa có nội dung)"
"5BF8","寸","thốn","(td Nôm chưa có nội dung)"
"5BF8","寸","thuỗn","(td Nôm chưa có nội dung)"
"5BF8","寸","xốn","(td Nôm chưa có nội dung)"
"5BF9","对","dối","(td Nôm chưa có nội dung)"
"5BF9","对","đối","(td Nôm chưa có nội dung)"
"5BFA","寺","tự","(td Nôm chưa có nội dung)"
"5BFB","寻","tầm","(td Nôm chưa có nội dung)"
"5BFB","寻","tìm","(td Nôm chưa có nội dung)"
"5BFC","导","đạo","(td Nôm chưa có nội dung)"
"5BFF","寿","thọ","(td Nôm chưa có nội dung)"
"5C01","封","phong","(td Nôm chưa có nội dung)"
"5C04","射","xạ","(td Nôm chưa có nội dung)"
"5C05","尅","khắc","(td Nôm chưa có nội dung)"
"5C07","將","tương","(td Nôm chưa có nội dung)"
"5C07","將","tướng","(td Nôm chưa có nội dung)"
"5C08","專","choèn","(td Nôm chưa có nội dung)"
"5C08","專","chuyên","(td Nôm chưa có nội dung)"
"5C08","專","chuyến","(td Nôm chưa có nội dung)"
"5C09","尉","uý","(td Nôm chưa có nội dung)"
"5C0A","尊","nhôn","(td Nôm chưa có nội dung)"
"5C0A","尊","ton","(td Nôm chưa có nội dung)"
"5C0A","尊","tôn","(td Nôm chưa có nội dung)"
"5C0B","尋","chầm","(td Nôm chưa có nội dung)"
"5C0B","尋","tầm","(td Nôm chưa có nội dung)"
"5C0B","尋","tìm","(td Nôm chưa có nội dung)"
"5C0B","尋","tùm","(td Nôm chưa có nội dung)"
"5C0D","對","dối","(td Nôm chưa có nội dung)"
"5C0D","對","đôi","(td Nôm chưa có nội dung)"
"5C0D","對","đối","(td Nôm chưa có nội dung)"
"5C0D","對","đỗi","(td Nôm chưa có nội dung)"
"5C0D","對","nhói","(td Nôm chưa có nội dung)"
"5C0D","對","tối","(td Nôm chưa có nội dung)"
"5C0D","對","tụi","(td Nôm chưa có nội dung)"
"5C0E","導","đạo","(td Nôm chưa có nội dung)"
"5C0F","小","tiểu","(td Nôm chưa có nội dung)"
"5C0F","小","tĩu","(td Nôm chưa có nội dung)"
"5C11","少","thẻo","(td Nôm chưa có nội dung)"
"5C11","少","thẹo","(td Nôm chưa có nội dung)"
"5C11","少","thểu","(td Nôm chưa có nội dung)"
"5C11","少","thiếu","(td Nôm chưa có nội dung)"
"5C11","少","thiểu","(td Nôm chưa có nội dung)"
"5C11","少","thỉu","(td Nôm chưa có nội dung)"
"5C14","尔","ne","(td Nôm chưa có nội dung)"
"5C14","尔","nẻ","(td Nôm chưa có nội dung)"
"5C14","尔","nể","(td Nôm chưa có nội dung)"
"5C14","尔","nhẽ","(td Nôm chưa có nội dung)"
"5C14","尔","nhĩ","(td Nôm chưa có nội dung)"
"5C15","尕","ca","(td Nôm chưa có nội dung)"
"5C16","尖","nhọn","(td Nôm chưa có nội dung)"
"5C16","尖","tem","(td Nôm chưa có nội dung)"
"5C16","尖","tiêm","(td Nôm chưa có nội dung)"
"5C17","尗","thảm","(td Nôm chưa có nội dung)"
"5C17","尗","thúc","(td Nôm chưa có nội dung)"
"5C18","尘","trần","(td Nôm chưa có nội dung)"
"5C19","尙","sượng","(td Nôm chưa có nội dung)"
"5C19","尙","thằng","(td Nôm chưa có nội dung)"
"5C19","尙","thượng","(td Nôm chưa có nội dung)"
"5C1A","尚","chuộng","(td Nôm chưa có nội dung)"
"5C1C","尜","ca","(td Nôm chưa có nội dung)"
"5C1E","尞","lèo","(td Nôm chưa có nội dung)"
"5C1E","尞","lẽo","(td Nôm chưa có nội dung)"
"5C1E","尞","treo","(td Nôm chưa có nội dung)"
"5C1F","尟","tiển","(td Nôm chưa có nội dung)"
"5C20","尠","tiển","(td Nôm chưa có nội dung)"
"5C22","尢","vưu","(td Nôm chưa có nội dung)"
"5C24","尤","vưu","(td Nôm chưa có nội dung)"
"5C25","尥","liệu","(td Nôm chưa có nội dung)"
"5C2A","尪","uông","(td Nôm chưa có nội dung)"
"5C31","就","tựu","(td Nôm chưa có nội dung)"
"5C32","尲","giám","(td Nôm chưa có nội dung)"
"5C34","尴","giám","(td Nôm chưa có nội dung)"
"5C36","尶","giám","(td Nôm chưa có nội dung)"
"5C38","尸","thây","(td Nôm chưa có nội dung)"
"5C38","尸","thi","(td Nôm chưa có nội dung)"
"5C39","尹","doãn","(td Nôm chưa có nội dung)"
"5C39","尹","duẫn","(td Nôm chưa có nội dung)"
"5C3A","尺","sệch","(td Nôm chưa có nội dung)"
"5C3A","尺","xạch","(td Nôm chưa có nội dung)"
"5C3A","尺","xế","(td Nôm chưa có nội dung)"
"5C3A","尺","xệch","(td Nôm chưa có nội dung)"
"5C3A","尺","xích","(td Nôm chưa có nội dung)"
"5C3B","尻","khào","(td Nôm chưa có nội dung)"
"5C3C","尼","này","(td Nôm chưa có nội dung)"
"5C3C","尼","nầy","(td Nôm chưa có nội dung)"
"5C3C","尼","ni","(td Nôm chưa có nội dung)"
"5C3C","尼","nì","(td Nôm chưa có nội dung)"
"5C3C","尼","nơi","(td Nôm chưa có nội dung)"
"5C3D","尽","hết","(td Nôm chưa có nội dung)"
"5C3D","尽","tận","(td Nôm chưa có nội dung)"
"5C3E","尾","vã","(td Nôm chưa có nội dung)"
"5C3E","尾","vả","(td Nôm chưa có nội dung)"
"5C3E","尾","vải","(td Nôm chưa có nội dung)"
"5C3E","尾","vĩ","(td Nôm chưa có nội dung)"
"5C3F","尿","niệu","(td Nôm chưa có nội dung)"
"5C40","局","cộc","(td Nôm chưa có nội dung)"
"5C40","局","cục","(td Nôm chưa có nội dung)"
"5C40","局","cuộc","(td Nôm chưa có nội dung)"
"5C40","局","gục","(td Nôm chưa có nội dung)"
"5C41","屁","thí","(td Nôm chưa có nội dung)"
"5C42","层","tằng","(td Nôm chưa có nội dung)"
"5C45","居","cư","(td Nôm chưa có nội dung)"
"5C48","屈","khuất","(td Nôm chưa có nội dung)"
"5C48","屈","quất","(td Nôm chưa có nội dung)"
"5C49","屉","thế","(td Nôm chưa có nội dung)"
"5C4A","届","giới","(td Nôm chưa có nội dung)"
"5C4B","屋","ốc","(td Nôm chưa có nội dung)"
"5C4B","屋","ọc","(td Nôm chưa có nội dung)"
"5C4D","屍","thây","(td Nôm chưa có nội dung)"
"5C4D","屍","thi","(td Nôm chưa có nội dung)"
"5C4E","屎","thỉ","(td Nôm chưa có nội dung)"
"5C4E","屎","xái","(td Nôm chưa có nội dung)"
"5C4F","屏","bình","(td Nôm chưa có nội dung)"
"5C50","屐","kịch","(td Nôm chưa có nội dung)"
"5C51","屑","tiết","(td Nôm chưa có nội dung)"
"5C54","屔","ngật","(td Nôm chưa có nội dung)"
"5C55","展","chẽn","(td Nôm chưa có nội dung)"
"5C55","展","triển","(td Nôm chưa có nội dung)"
"5C5E","属","chúc","(td Nôm chưa có nội dung)"
